Price,Close,High,Low,Open,Volume
Ticker,POWERGRID.NS,POWERGRID.NS,POWERGRID.NS,POWERGRID.NS,POWERGRID.NS
Date,,,,,
2008-02-11,30.113079071044922,32.861800758027925,29.790603121326424,32.861800758027925,15133331
2008-02-12,29.57561492919922,31.21870511032972,29.32991890920016,31.019078265648414,10237627
2008-02-13,29.14565086364746,30.481619568036145,28.54676819734994,30.09772015594958,10395753
2008-02-14,31.694746017456055,32.017221967036924,29.790603108611997,29.790603108611997,12514003
2008-02-15,32.600738525390625,32.86179090229497,30.72730896625714,31.57188749028193,12080990
2008-02-18,32.416473388671875,33.33783407090294,32.1400666419539,33.33783407090294,6977153
2008-02-19,32.06327438354492,33.0767688683225,31.817578435297804,32.99998901466946,7226542
2008-02-20,31.2647762298584,31.771524726899855,30.911589587534596,31.75616833314932,5604999
2008-02-21,31.479751586914062,32.01721061811007,31.09585227891692,31.771514644434486,3874365
2008-02-22,31.080507278442383,31.280134158632613,30.113079418136067,30.435555371571507,2691220
2008-02-25,31.34156608581543,31.72546563776169,30.589123380558437,31.449058793475732,6270186
2008-02-26,31.464405059814453,31.90972798010973,31.3108452884859,31.633321224833406,7139423
2008-02-27,33.30712890625,34.95021753491144,31.925090690828622,31.925090690828622,43223132
2008-02-28,34.24383544921875,34.50488787919798,33.16891710918969,33.629596397773575,35763847
2008-02-29,33.752437591552734,34.704508791272794,33.19962420620532,34.02884636701367,16477462
2008-03-03,32.339698791503906,33.41461941601114,31.97115570804347,32.27827529139183,10049153
2008-03-04,31.51047706604004,32.67753192647026,30.711967380431584,32.55468492338835,11485198
2008-03-05,32.0940055847168,32.2475653801884,30.74267813489389,31.6640369077235,8581053
2008-03-07,30.450912475585938,31.633323638136947,29.176365026651187,31.633323638136947,14251925
2008-03-10,30.34286880493164,30.558941666775194,28.598849592419686,30.497206862440446,11713659
2008-03-11,32.8431510925293,33.151827253774506,29.3859785052518,30.095932001440424,19665129
2008-03-12,32.00971603393555,33.95437567053241,31.701039967597744,33.738302842764654,12262350
2008-03-13,27.611085891723633,31.48497386355782,26.854829786363553,31.176297731301133,47000084
2008-03-14,29.50944709777832,29.632916720609746,27.811728270453575,28.382777892729063,35798540
2008-03-17,28.351909637451172,28.953827671848888,27.749991603053456,28.953827671848888,19211273
2008-03-18,28.598852157592773,29.15446963312934,27.84259393329197,28.30560814734843,12632937
2008-03-19,28.76862144470215,32.04058695901722,28.58341494112,29.941588989576243,16449023
2008-03-24,29.046428680419922,29.848987393038346,28.413642244702757,29.848987393038346,11636914
2008-03-25,30.14222526550293,30.327429648387533,29.262497643434546,29.802680756865843,13232423
2008-03-26,29.95703125,30.682421141387735,29.632920828457724,29.94159702167048,11448313
2008-03-27,30.497209548950195,30.790453558723996,29.50944631255021,29.50944631255021,17425122
2008-03-28,30.558940887451172,30.790450061154235,29.756384264878765,30.636109914237583,11599511
2008-03-31,30.34286880493164,30.69784759320822,29.94158943673997,30.558941666775194,9914705
2008-04-01,30.404613494873047,30.836761452410496,30.018768225649197,30.558951602562587,6034588
2008-04-02,30.89849853515625,31.793660881188796,30.558953836084473,30.558953836084473,6087024
2008-04-03,30.651546478271484,31.114560674337508,30.40460515503414,30.9756568341865,3883474
2008-04-04,30.497209548950195,30.852188368496986,29.910725716090724,30.852188368496986,5906537
2008-04-07,30.37372398376465,30.682399963924503,30.01874535057503,30.54349619152116,4088729
2008-04-08,29.602054595947266,30.38917931078678,29.385981678412442,30.327442397195902,5753811
2008-04-09,29.67922592163086,29.94159945114415,29.33968124420827,29.694660151212716,3776374
2008-04-10,30.265708923339844,30.48178185048681,29.524886860737514,29.632922277638745,7075297
2008-04-11,30.404613494873047,30.713289710252127,30.095937279493967,30.558951602562587,4012660
2008-04-15,30.867626190185547,31.021964279269586,29.694656294477966,30.219405378694848,6362785
2008-04-16,30.450912475585938,31.392375236531706,30.327440748461076,31.17630233074357,4725794
2008-04-17,31.623878479003906,32.34926615156846,30.57437834761819,30.91392293875499,14831167
2008-04-21,32.13319396972656,32.688811452124895,31.793651464564984,32.10232761108138,7639361
2008-04-22,32.6579475402832,33.02836064227343,31.793655884557694,32.10233207398663,8814769
2008-04-23,32.688819885253906,33.07466516794056,32.25667400598271,32.71968834520669,5265604
2008-04-24,31.53128433227539,33.09009970758636,31.253476563479023,33.02836488044769,8801780
2008-04-25,31.79365348815918,32.24123351042659,31.361505599524534,32.10232965432211,4095990
2008-04-28,31.91712760925293,32.534480028464,31.79365796274852,31.82452432770236,4708244
2008-04-29,32.36470031738281,32.673376456629484,31.947988785406242,32.102326855029574,6497143
2008-04-30,32.580780029296875,32.997493742014136,32.41100979178083,32.68881753802934,6331377
2008-05-02,32.874019622802734,33.80004810870206,32.81228271573409,33.074658290743244,5658418
2008-05-05,32.71967315673828,33.491363363893086,32.503598224060006,33.30615687683847,7642293
2008-05-06,32.44186782836914,33.09008852767722,32.256663409526794,32.45730205327532,5061166
2008-05-07,31.978858947753906,32.62707975462642,31.48497832221016,32.41100685011701,4303106
2008-05-08,31.59300994873047,31.917120313397607,31.40780552130928,31.731913792632376,3642073
2008-05-09,31.407800674438477,32.225791479339996,30.92935231408277,31.176293605880268,8621761
2008-05-12,31.407800674438477,31.639307742996685,30.713277375420134,31.407800674438477,4890395
2008-05-13,31.500415802001953,31.73192297326579,31.23804226390973,31.546718492261512,5056766
2008-05-14,31.546714782714844,31.716487107013894,30.867627578863043,30.867627578863043,2982486
2008-05-15,31.5621395111084,31.91711618778941,30.867618288028694,30.867618288028694,2646760
2008-05-16,31.809093475341797,31.90169676672294,31.423248172374322,31.793661337898893,4422288
2008-05-20,31.747365951538086,31.87083773290901,31.423255403789096,31.48499234114717,3464912
2008-05-21,31.94799041748047,32.41100465000371,31.02196195243398,31.02196195243398,3419088
2008-05-22,31.515850067138672,31.67018818148621,31.176307471580884,31.176307471580884,3558000
2008-05-23,30.991098403930664,31.76278891358929,30.867628759723075,31.330643065518252,4417028
2008-05-26,30.75958824157715,30.944794783112776,29.324242778036705,29.324242778036705,2605807
2008-05-27,29.833555221557617,31.145428761789972,29.694651383025334,30.80588418462754,3316550
2008-05-28,30.92936134338379,31.114565796291416,29.41684679791103,29.941595887832467,4505700
2008-05-29,31.438674926757812,31.79365377707752,30.528080646971162,31.25347048138358,11026212
2008-05-30,30.43548011779785,31.639318541164194,30.31201047643207,31.515846806453975,4023430
2008-06-02,29.13904571533203,30.86763356330584,28.706897706666172,30.2502789661625,4431595
2008-06-03,28.05867576599121,29.015570786253413,27.796300143224798,28.70689456810214,6240766
2008-06-04,27.194381713867188,28.228445780201657,27.02460937660494,27.93520379402754,5762089
2008-06-05,27.14807891845703,27.34871971382829,26.237484504625407,27.16351314784629,9721099
2008-06-06,26.85482406616211,27.98149296491973,26.468978983028034,27.009162099415736,6317089
2008-06-09,26.48442840576172,27.132649354810837,25.311458261139126,26.54616323582717,6500809
2008-06-10,26.299217224121094,26.515292231589203,25.697299072867718,26.237482404849228,6717902
2008-06-11,26.42268180847168,26.85482751982041,26.23747530741147,26.546151413615938,2586175
2008-06-12,26.60789680480957,26.76223491933071,25.311457061500924,26.083147634106624,3244212
2008-06-13,26.438119888305664,26.82396507733466,26.16031009619831,26.561589511457292,4248430
2008-06-16,27.36414337158203,27.780854844035854,26.577018910266485,26.669622157481914,4354615
2008-06-17,28.182146072387695,28.398219011457865,26.885706344622047,27.750000194247352,4736084
2008-06-18,28.151269912719727,28.76862428789177,28.08953510320574,28.08953510320574,5055019
2008-06-19,27.54935073852539,28.08953396320173,27.101770771033785,27.59565341378974,4221271
2008-06-20,26.916576385498047,27.88890788406253,26.561599515235645,27.78087035310706,3837789
2008-06-23,25.97510528564453,26.79309839647956,25.71273179576271,26.700495126320693,4516050
2008-06-24,25.172557830810547,26.360962369664314,24.91018215028074,25.97511491868429,5238203
2008-06-25,24.478023529052734,24.98733830041731,23.922406082708868,24.694096398924252,3933879
2008-06-26,25.86707305908203,26.978308250803686,24.616933991731297,24.616933991731297,18253250
2008-06-27,24.72496795654297,25.558395348044883,24.586064089074117,25.002777784825074,6821283
2008-06-30,24.23108673095703,24.94104237302877,23.536565316758573,24.709535234962615,4596315
2008-07-01,22.517927169799805,24.231079929274955,21.653633678291786,24.231079929274955,6202295
2008-07-02,23.505693435668945,23.752634765623107,21.80797467058215,22.53336443482049,5245963
2008-07-03,22.888338088989258,23.5056902844389,22.224685316218395,23.30505165825527,4726793
2008-07-04,23.197017669677734,23.644597659912783,22.37902672522554,22.533364797261353,4862814
2008-07-07,23.706331253051758,24.66322808788745,23.505692607042967,23.505692607042967,5528014
2008-07-08,24.400856018066406,25.002774083556506,21.916010532987205,21.916010532987205,8354280
2008-07-09,26.098573684692383,26.206609074991096,24.724963221280788,24.724963221280788,6860769
2008-07-10,27.240686416625977,27.56479691057451,25.373194611822413,26.09858466526223,7216175
2008-07-11,25.944238662719727,27.842596261773604,25.743597897175864,27.5030537324093,6040791
2008-07-14,25.95966339111328,26.885693725851286,25.31144487814342,25.31144487814342,5942149
2008-07-15,24.879302978515625,25.589258549731927,24.694098542553203,25.311450849116223,3693378
2008-07-16,24.200212478637695,25.31144731252367,23.783498892594494,24.87929950230408,6973872
2008-07-17,25.434921264648438,25.62012779971879,24.694099311055435,24.694099311055435,5038238
2008-07-18,26.85482406616211,27.070896894048477,25.141671478378115,25.897927422652188,5983177
2008-07-21,28.36734390258789,28.53711619287369,26.870263833718575,27.31784380385823,8754188
2008-07-22,29.524887084960938,29.787260608008925,28.12040990782273,28.36735129501371,12631056
2008-07-23,31.608448028564453,32.22580038193408,30.281140050150892,30.836757586852414,12798869
2008-07-24,30.497209548950195,32.194928331099696,28.598852111702474,28.598852111702474,10764301
2008-07-25,30.558940887451172,31.54670610499232,29.40140548565497,30.173095753519103,10710381
2008-07-28,30.312002182006836,31.160861490816156,29.972457621145562,30.558941397167185,5533881
2008-07-29,29.092727661132812,30.095924950136318,28.861220594439693,29.632910816750083,5145929
2008-07-30,30.312002182006836,30.558941397167185,29.355105396556965,29.355105396556965,7354746
2008-07-31,29.24707794189453,30.836761720947006,28.861232669310613,30.836761720947006,6006517
2008-08-01,30.095943450927734,30.21941521840506,27.780871360859063,28.784069266555488,4699412
2008-08-04,30.28114128112793,30.836758840416202,29.494016579914913,29.494016579914913,4301346
2008-08-05,31.63930320739746,31.870810242768368,30.095920878248005,30.404596925409212,9161115
2008-08-06,30.83675193786621,32.76597768873133,30.6206790724381,32.76597768873133,8616591
2008-08-07,30.75958824157715,31.45410963231934,29.802691265883517,29.802691265883517,4809365
2008-08-08,30.234844207763672,30.99110054070253,30.126806691624708,30.40461445691829,4883824
2008-08-11,30.512643814086914,30.96022380219847,30.281136707131548,30.620681301337044,2714705
2008-08-12,29.987899780273438,30.86762777042711,29.756392634795564,30.71328758009745,5801276
2008-08-13,30.111371994018555,30.404613984683827,29.40141626854055,29.632923433804386,2754609
2008-08-14,29.3859806060791,30.25027224467923,29.32424369474108,29.941596061366514,2566362
2008-08-18,29.046428680419922,29.941588550126472,28.768621022467904,29.324236338371936,2963058
2008-08-19,28.50625228881836,29.169905237280442,27.919766291872403,29.00013501326292,2941144
2008-08-20,28.830366134643555,29.061873296837906,28.62972533806838,28.70689439213316,3319410
2008-08-21,28.52168846130371,29.000136990731896,28.182143803427074,28.706892925590957,4138486
2008-08-22,28.22844696044922,29.50945456485622,27.503059079410107,29.50945456485622,4139879
2008-08-25,28.537118911743164,28.92296411127041,28.336478151982487,28.92296411127041,2034227
2008-08-26,28.58341407775879,28.676017326752785,28.058665124584536,28.24386952922874,1489491
2008-08-27,28.012367248535156,28.93839571030384,27.858029171573705,28.737757047591614,4297168
2008-08-28,27.595653533935547,28.398210215228183,27.240674728739204,28.08953408549779,7382078
2008-08-29,28.737756729125977,28.8457942191394,27.96606635287045,28.089535975733686,2219080
2008-09-01,28.722204208374023,28.846609199179525,28.146826380192614,28.67555075491997,3417069
2008-09-02,30.230627059936523,30.355032055946644,28.67555195459355,28.924364055816536,5030404
2008-09-04,29.593042373657227,30.137317842558172,29.344230308890594,29.88850577779154,2813325
2008-09-05,28.939916610717773,29.26648237758072,28.61335084385483,29.235380072468878,3330688
2008-09-08,30.463884353637695,31.692391451324912,30.168418832465242,30.479433394370993,8377948
2008-09-09,30.57274627685547,30.821558414076794,29.872963327347197,30.46389241689823,3737279
2008-09-10,30.308391571044922,30.821564999990702,30.01292590853315,30.417245454261923,3847698
2008-09-11,29.499740600585938,30.168421115607973,29.266479661503464,30.168421115607973,2567354
2008-09-12,29.795204162597656,30.603842931896544,29.313131131254192,29.701899364724298,6093354
2008-09-15,27.91357421875,29.157632954845376,27.07383499372628,28.706662084851466,6770268
2008-09-16,28.457847595214844,28.706659743985355,26.43625231390954,26.825020637237483,4654621
2008-09-17,27.726957321166992,28.86215969125305,27.36928928966401,28.86215969125305,4674190
2008-09-18,27.664749145507812,28.209024588673046,25.67425693989876,27.3692857553443,6603710
2008-09-19,29.344234466552734,29.499741765414758,27.99132012277206,28.31788587222285,9821730
2008-09-22,28.70665740966797,31.41248640736513,28.473396434639106,30.1684257646749,4162514
2008-09-23,28.36453628540039,29.00211661160767,27.835811908497764,28.364536285400387,6569683
2008-09-24,29.017677307128906,29.328691996921812,28.084633237750186,28.457850443661002,5730103
2008-09-25,28.1157169342041,29.21981877375272,27.447034528380765,29.095411714686957,10926783
2008-09-26,27.664749145507812,28.271229183825223,27.18267829749476,28.271229183825223,4967945
2008-09-29,26.638402938842773,28.457836731960352,26.125227682423194,28.457836731960352,7859964
2008-09-30,26.685068130493164,27.680314753166872,25.19219714188089,25.19219714188089,6616439
2008-10-01,27.571456909179688,27.83581810184891,26.48290350154261,27.027181259962713,3743739
2008-10-03,27.960224151611328,28.30233899525889,27.213787738810822,27.711412014011156,4681406
2008-10-06,27.384843826293945,27.99132190871058,26.82501709283133,27.64920709490772,5560277
2008-10-07,28.286779403686523,28.89325946730952,27.369286897337197,27.369286897337197,9928258
2008-10-08,28.069074630737305,28.30233558616497,26.156333530708782,27.3381915692523,9985473
2008-10-10,27.89801788330078,28.535598289020314,25.82977146220389,27.960222495919602,9025179
2008-10-13,28.457847595214844,28.675557434437863,27.85136943266388,28.03797907154255,6805621
2008-10-14,27.773611068725586,29.51529370622472,27.55590126633889,28.613350083190145,5099383
2008-10-15,27.54035186767578,28.13127881309264,27.24488839496735,27.618105524136045,5495022
2008-10-16,26.48290252685547,27.151585279662022,25.96972920587632,27.151585279662022,6651066
2008-10-17,24.492412567138672,27.213791038197424,24.134744416848967,27.027183494275377,5586092
2008-10-20,24.77231216430664,25.752009174249814,23.99477585920994,24.585704716604763,7922965
2008-10-21,24.97447967529297,26.28074060200216,24.259145657818024,25.021131022631486,8047276
2008-10-22,23.60601234436035,24.912273171713775,23.37275140700429,24.725665687350503,5408099
2008-10-23,22.45525550842285,23.232791852005132,22.113138673565718,23.01508209764256,6641370
2008-10-24,19.547271728515625,22.082039752478142,19.282908487595666,21.7710251674912,9905588
2008-10-27,18.03885269165039,19.282911207046563,16.17276491855613,19.189606396551262,12878172
2008-10-29,20.418119430541992,21.7088295217951,18.660885205410477,20.52697330411086,13094201
2008-10-31,21.72437286376953,22.393055457474585,20.651373014803916,21.491111935333414,8097887
2008-11-03,22.39305877685547,22.98398570614056,21.615520124275978,22.952883400724353,4951148
2008-11-04,23.37274932861328,23.559358905585174,21.97318382893143,22.082037657829662,4515828
2008-11-05,22.51746368408203,24.50795849215885,22.08204195612639,24.50795849215885,6145587
2008-11-06,21.771024703979492,23.24834606041749,21.32005398719026,22.08203928234484,4896229
2008-11-07,23.466060638427734,24.165843582741626,21.460014510698812,21.615521831657457,8250147
2008-11-10,23.994783401489258,24.539058986139068,23.466058969670012,24.196942060678037,3775177
2008-11-11,23.714874267578125,24.710120762562404,23.1705986099395,24.103642594462855,8900004
2008-11-12,22.719621658325195,24.228043344411287,22.439709355993017,24.228043344411287,5705390
2008-11-14,22.641870498657227,23.637119036938792,22.361958165517425,22.517465485973542,4038880
2008-11-17,23.57491111755371,24.352449720071334,21.46001143389664,24.352449720071334,5361538
2008-11-18,22.29975128173828,23.512707299511725,21.86432960441254,23.512707299511725,6392448
2008-11-19,21.755477905273438,23.092841151958517,21.475563490365687,22.393058278493363,5606729
2008-11-20,21.522214889526367,21.92653215706148,20.604720189128304,21.771024866716402,5080395
2008-11-21,22.890684127807617,23.606018270452,20.837986520080808,21.3822621772141,8350092
2008-11-24,23.466060638427734,23.83927778688787,22.29975573123791,23.574914497576966,5420119
2008-11-25,22.890684127807617,23.99478659697578,22.704076596598103,23.714874245559923,5453771
2008-11-26,23.40384864807129,23.76151449765998,22.470805100411564,23.13948546588683,5246053
2008-11-27,23.40384864807129,23.40384864807129,23.40384864807129,23.40384864807129,0
2008-11-28,23.030637741088867,23.48161063704299,22.113145014415135,22.704074070505435,8464961
2008-12-01,22.84403419494629,24.383556442015454,22.750729368929278,23.481614711992027,5733003
2008-12-02,22.641870498657227,22.890682633227616,21.926536402718487,22.67297280642966,5879324
2008-12-03,23.326099395751953,23.621562819441266,22.159794742344744,22.859577534389068,6430656
2008-12-04,24.445749282836914,24.570156371364753,20.682472293213344,20.682472293213344,4648185
2008-12-05,24.15028953552246,25.316594302985205,23.34165071973385,23.34165071973385,5338962
2008-12-08,24.212493896484375,25.005581621185758,23.170596156287047,24.803422956294575,11709287
2008-12-10,23.82371711730957,25.347689519522778,23.481602413369437,25.347689519522778,11172070
2008-12-11,23.559364318847656,24.243596076290576,23.186145079148854,24.243596076290576,9867592
2008-12-12,22.82848358154297,23.09284691000594,22.330859237096195,22.983990925532165,9847702
2008-12-15,23.201702117919922,23.714877648081707,23.015094559936653,23.606021657355537,5741641
2008-12-16,24.088088989257812,24.383552465794438,22.082042939229122,23.326103567915066,9183505
2008-12-17,24.056983947753906,24.725666591480895,23.419403607159413,24.725666591480895,8720755
2008-12-18,24.77231216430664,25.036675351720405,23.512702928209542,23.512702928209542,12640018
2008-12-19,25.9697265625,26.280741176091514,24.741219260654084,25.503204642112728,10050607
2008-12-22,25.98528480529785,26.202994672375095,25.083340914258674,25.083340914258674,6524631
2008-12-23,25.456552505493164,26.234089079818336,25.269944993176892,25.81422059520451,5151765
2008-12-24,25.02113151550293,25.798668047812907,20.993490590774993,20.993490590774993,13318746
2008-12-26,25.067787170410156,26.389599502424684,24.414657636583723,26.389599502424684,5480531
2008-12-29,25.59650421142578,25.798662825220955,24.57015577470647,25.347692149614677,3418418
2008-12-30,25.549856185913086,25.96972676115455,24.60126118536215,25.534305033273984,4868199
2008-12-31,25.860876083374023,26.2496444327343,25.28550019184279,26.2496444327343,4396180
2009-01-02,26.234086990356445,26.66950870282035,25.73646488794413,26.66950870282035,3976548
2009-01-05,25.643157958984375,26.669506492111932,25.316592229007068,26.669506492111932,4505326
2009-01-06,25.456552505493164,26.622859476183866,25.03668402087934,26.622859476183866,3969700
2009-01-07,24.119184494018555,26.342939930455312,22.59521394784157,26.342939930455312,12109220
2009-01-09,23.994783401489258,26.125234390799676,22.797376271578514,26.125234390799676,5272587
2009-01-12,23.35719871520996,24.57015677496825,22.424155027335498,24.57015677496825,6595708
2009-01-13,23.01508903503418,23.621567143997364,22.67297209705343,23.3261036662156,4104761
2009-01-14,23.061738967895508,23.450507232965773,22.424158591339705,23.450507232965773,2777281
2009-01-15,22.719621658325195,23.061738569355892,22.2375507053312,22.859579918694074,3693599
2009-01-16,23.434953689575195,23.77707057161374,22.548563401170505,23.512707334656444,2131503
2009-01-19,24.33690071105957,24.53905937343902,23.341652224629605,24.072537436376066,2587926
2009-01-20,27.058273315429688,27.68030244158652,23.32609855848869,24.36799607927989,19101726
2009-01-21,25.254396438598633,27.649211021315715,24.912279467009576,27.649211021315715,11311625
2009-01-22,26.45180320739746,26.809469217644953,24.943381284103687,26.063034887909698,10535551
2009-01-23,26.825023651123047,27.15158950124997,25.627616237058803,26.88722616800356,7005930
2009-01-27,27.695863723754883,28.069080914145168,25.814224506916567,26.74726853749392,8487928
2009-01-28,28.317890167236328,28.457846335598944,27.369295078462724,28.271238814183135,6636133
